,income,loan_amount,property_value,combined_loan_to_value_ratio,tract_minority_population_percent,occupancy_type,loan_purpose,loan_type,iso_score,anomaly_votes,category,global_outlier,contextual_outlier
79893,190.0,395000,565000.0,70.0,46.24,Principal_Residence,Home_Purchase,Conventional,0.40200486231856375,0,Normal,False,False
79900,123.0,225000,375000.0,59.927,17.32,Principal_Residence,Home_Purchase,Conventional,0.36112589626447755,0,Normal,False,False
79903,101.0,105000,375000.0,78.353,42.66,Second_Residence,Home_Purchase,Conventional,0.4466218669414083,1,Contextual/local outlier,False,True
79916,121.0,205000,585000.0,35.302,22.57,Principal_Residence,CashOut_Refinance,Conventional,0.415542979196149,0,Normal,False,False
79922,95.0,35000,35000.0,78.353,46.33,Principal_Residence,NotApplicable,FHA,0.4509513448237993,1,Global outlier,True,False
79932,95.0,345000,355000.0,78.353,8.9,Principal_Residence,Home_Purchase,FHA,0.3638547094753107,0,Normal,False,False
79935,36.0,235000,415000.0,55.194,11.64,Principal_Residence,Other,FHA,0.4447881362697969,1,Global outlier,True,False
79943,285.0,545000,875000.0,62.0,29.34,Principal_Residence,CashOut_Refinance,Conventional,0.5486159125708754,2,Global outlier,True,False
79946,167.0,755000,1405000.0,53.571,26.23,Principal_Residence,Home_Purchase,Conventional,0.4817707746898568,1,Global outlier,True,False
79966,93.0,75000,275000.0,71.539,6.56,Principal_Residence,Refinance,Conventional,0.444188847086139,0,Normal,False,False
79972,97.0,355000,545000.0,63.75,29.4,Principal_Residence,Home_Purchase,Conventional,0.3840077608772512,0,Normal,False,False
79986,119.0,65000,305000.0,62.842,23.71,Principal_Residence,Other,Conventional,0.3700758621839744,0,Normal,False,False
79995,45.0,85000,105000.0,80.0,0.0,Investment,Home_Purchase,Conventional,0.5277093737155231,1,Global outlier,True,False
80004,185.0,255000,285000.0,90.0,16.59,Principal_Residence,Home_Purchase,Conventional,0.42641415659298343,0,Normal,False,False
80008,111.0,505000,755000.0,66.667,65.06,Principal_Residence,CashOut_Refinance,FHA,0.4020697374399126,0,Normal,False,False
80025,1777.0,1765000,2205000.0,80.0,35.63,Principal_Residence,Home_Purchase,Conventional,0.6589374717656061,3,Global outlier,True,False
80059,644.0,415000,375000.0,78.353,52.3,Investment,Home_Purchase,Conventional,0.43838563123154084,0,Normal,False,False
80074,214.0,325000,475000.0,70.0,42.19,Principal_Residence,Refinance,Conventional,0.3926212750271242,0,Normal,False,False
80117,45.0,155000,375000.0,78.353,80.82,Principal_Residence,CashOut_Refinance,Conventional,0.3787849348581171,0,Normal,False,False
80131,204.0,1005000,1805000.0,55.556,78.54,Principal_Residence,Home_Purchase,Conventional,0.5459729530524738,1,Global outlier,True,False
80140,57.0,75000,95000.0,78.947,32.9,Principal_Residence,Other,Conventional,0.3606029238102675,0,Normal,False,False
80141,265.0,825000,375000.0,78.353,34.48,Principal_Residence,Home_Purchase,Conventional,0.4467467259398037,1,Global outlier,True,False
80150,222.0,235000,1015000.0,80.0,15.57,Principal_Residence,Other,Conventional,0.4616501609435375,0,Normal,False,False
80154,67.0,125000,155000.0,81.0,9.29,Principal_Residence,Home_Purchase,Conventional,0.4483577191788023,0,Normal,False,False
80162,174.0,405000,685000.0,58.394,0.0,Principal_Residence,Home_Purchase,Conventional,0.5532290870674784,1,Global outlier,True,False
80187,210.0,115000,765000.0,57.822,30.85,Principal_Residence,Other,Conventional,0.4489465750206649,0,Normal,False,False
80191,170.0,645000,1505000.0,42.412,56.37,Principal_Residence,CashOut_Refinance,Conventional,0.50824185660449,0,Normal,False,False
80197,145.0,105000,835000.0,39.507,18.5,Principal_Residence,Other,Conventional,0.48007420711407384,1,Global outlier,True,False
80210,95.0,105000,865000.0,78.353,44.42,Principal_Residence,Home_Improvement,Conventional,0.4872795086336734,1,Global outlier,True,False
80217,128.0,445000,565000.0,80.0,76.52,Principal_Residence,Home_Purchase,Conventional,0.38141745989048287,0,Normal,False,False
80228,600.0,1155000,1445000.0,80.0,22.58,Principal_Residence,Other,Conventional,0.5472134362714342,1,Global outlier,True,False
80233,35.0,135000,225000.0,24.017,33.97,Principal_Residence,Other,Conventional,0.49441766478799576,0,Normal,False,False
80234,872.0,3205000,375000.0,78.353,33.82,Principal_Residence,Home_Purchase,Conventional,0.6174728031438623,3,Global outlier,True,False
80237,435.0,675000,845000.0,80.0,21.94,Principal_Residence,Home_Purchase,Conventional,0.4240936874633058,0,Normal,False,False
80240,243.0,725000,805000.0,90.0,0.0,Principal_Residence,Home_Purchase,Conventional,0.564662630422434,1,Global outlier,True,False
80248,157.0,465000,495000.0,94.999,33.75,Principal_Residence,Home_Purchase,Conventional,0.3765815922707,0,Normal,False,False
80251,590.0,705000,1235000.0,57.39,35.18,Principal_Residence,CashOut_Refinance,Conventional,0.5524404607905437,1,Global outlier,True,False
80260,87.0,255000,1255000.0,20.72,43.01,Investment,CashOut_Refinance,Conventional,0.5260002138021721,1,Global outlier,True,False
80261,218.0,675000,855000.0,79.0,42.42,Principal_Residence,Home_Purchase,Conventional,0.4063406165660539,0,Normal,False,False
80273,159.0,135000,375000.0,78.353,0.0,Principal_Residence,Home_Purchase,Conventional,0.5169531034088019,1,Global outlier,True,False
80277,56.0,195000,195000.0,78.353,11.51,Principal_Residence,Home_Purchase,VA,0.368607430699752,0,Normal,False,False
80292,69.0,75000,375000.0,78.353,22.41,Principal_Residence,Home_Purchase,Conventional,0.35487910313208526,0,Normal,False,False
80296,80.0,215000,285000.0,77.438,58.09,Principal_Residence,CashOut_Refinance,Conventional,0.3729457696953171,0,Normal,False,False
80311,91.0,105000,105000.0,104.465,18.5,Investment,CashOut_Refinance,Conventional,0.38995904609472487,1,Contextual/local outlier,False,True
80314,20.0,235000,925000.0,24.86,15.27,Investment,Refinance,Conventional,0.5000139566211503,1,Global outlier,True,False
80320,73.0,155000,155000.0,78.353,41.81,Principal_Residence,Home_Purchase,Conventional,0.40024398482975376,0,Normal,False,False
80327,40.0,135000,145000.0,96.5,0.0,Principal_Residence,Home_Purchase,FHA,0.5315147179314648,2,Global outlier,True,False
80331,95.0,425000,475000.0,78.353,9.73,Principal_Residence,Home_Purchase,Conventional,0.3579731431505248,0,Normal,False,False
80332,98.0,295000,305000.0,96.5,29.36,Principal_Residence,Home_Purchase,FHA,0.3783041055315828,0,Normal,False,False
80334,159.0,555000,1205000.0,45.833,0.0,Principal_Residence,Home_Purchase,Conventional,0.599901895892835,2,Global outlier,True,False
80345,174.0,85000,875000.0,77.45,58.21,Principal_Residence,CashOut_Refinance,Conventional,0.4064374374475162,0,Normal,False,False
80348,117.0,65000,445000.0,81.007,5.48,Principal_Residence,Other,Conventional,0.44345760137385365,0,Normal,False,False
80353,44.0,85000,355000.0,22.535,21.08,Principal_Residence,Other,Conventional,0.5032891693431345,1,Global outlier,True,False
80369,1160.0,2005000,375000.0,78.353,13.0,Principal_Residence,Home_Purchase,Conventional,0.602350114079005,1,Global outlier,True,False
80388,310.0,495000,695000.0,70.56,22.58,Principal_Residence,Refinance,Conventional,0.49884199112101235,1,Global outlier,True,False
80391,95.0,665000,825000.0,78.353,5.73,Principal_Residence,Home_Purchase,Conventional,0.39945137428955674,0,Normal,False,False
80407,940.0,1355000,1355000.0,100.0,14.71,Principal_Residence,Home_Purchase,Conventional,0.569862765114022,1,Global outlier,True,False
80415,29.0,75000,215000.0,36.0,81.59,Principal_Residence,Refinance,Conventional,0.5423666724411751,1,Contextual/local outlier,False,True
80430,332.0,245000,635000.0,38.425,82.01,Investment,CashOut_Refinance,Conventional,0.5469819184976576,1,Global outlier,True,False
80432,92.0,355000,375000.0,95.0,51.39,Principal_Residence,Home_Purchase,Conventional,0.3605621422125584,0,Normal,False,False
80433,64.0,305000,365000.0,82.19,22.41,Principal_Residence,Home_Improvement,VA,0.35794451435998254,0,Normal,False,False
80443,55.0,275000,375000.0,78.353,52.45,Principal_Residence,CashOut_Refinance,FHA,0.3637213323742841,0,Normal,False,False
80451,876.0,3505000,375000.0,78.353,26.31,Principal_Residence,Home_Purchase,Conventional,0.6182623111397523,4,Both (global + contextual),True,True
80453,61.0,55000,385000.0,13.0,9.29,Principal_Residence,CashOut_Refinance,Conventional,0.5336055345445448,2,Both (global + contextual),True,True
80459,1.0,265000,375000.0,78.353,25.93,Principal_Residence,CashOut_Refinance,Conventional,0.3699614861164559,0,Normal,False,False
80461,95.0,125000,115000.0,1.15,0.0,Investment,Home_Purchase,Conventional,0.6442766046881283,3,Global outlier,True,False
80470,95.0,335000,555000.0,78.353,78.39,Principal_Residence,CashOut_Refinance,Conventional,0.37799374243044376,0,Normal,False,False
80479,95.0,865000,1245000.0,70.0,82.18,Investment,Home_Purchase,Conventional,0.5695509155565601,2,Global outlier,True,False
80488,1157.0,405000,3005000.0,70.49,21.48,Second_Residence,Other,Conventional,0.6482283122509164,2,Global outlier,True,False
80495,202.0,795000,375000.0,78.353,77.41,Principal_Residence,Home_Purchase,Conventional,0.47050213850349404,0,Normal,False,False
80541,95.0,70465000,115105000.0,78.353,80.0,Investment,Refinance,Conventional,0.7304695007548931,4,Both (global + contextual),True,True
80549,79.0,235000,255000.0,95.0,0.0,Principal_Residence,Home_Purchase,Conventional,0.5204906096680644,2,Global outlier,True,False
80581,467.0,355000,855000.0,41.176,9.64,Principal_Residence,Home_Purchase,Conventional,0.5001250618786327,2,Both (global + contextual),True,True
80586,225.0,55000,575000.0,83.44,22.06,Principal_Residence,Home_Improvement,Conventional,0.4907361876877305,1,Global outlier,True,False
80593,95.0,1145000,4955000.0,23.0,74.0,Investment,CashOut_Refinance,Conventional,0.6337867709291841,2,Global outlier,True,False
80596,244.0,95000,265000.0,73.351,19.69,Principal_Residence,CashOut_Refinance,Conventional,0.4865290553324824,1,Global outlier,True,False
80599,431.0,955000,1255000.0,76.4,45.75,Principal_Residence,Refinance,Conventional,0.491892079313769,1,Global outlier,True,False
80606,173.0,315000,395000.0,80.0,0.0,Principal_Residence,Home_Purchase,Conventional,0.5190420461799812,1,Global outlier,True,False
80614,925.0,1815000,2265000.0,80.0,44.47,Principal_Residence,Home_Purchase,Conventional,0.6470751930347567,3,Global outlier,True,False
80616,0.0,475000,375000.0,78.353,35.92,Principal_Residence,Refinance,VA,0.3730481104930847,0,Normal,False,False
80638,131.0,235000,585000.0,40.1709401709,13.69,Principal_Residence,Refinance,Conventional,0.40401703826340535,0,Normal,False,False
80653,65.0,105000,935000.0,72.746,58.3,Principal_Residence,Home_Improvement,Conventional,0.49916198679596213,1,Global outlier,True,False
80658,432.0,715000,1005000.0,71.7,21.79,Principal_Residence,Refinance,Conventional,0.5017240614047024,1,Global outlier,True,False
80686,117.0,455000,1575000.0,30.898,80.64,Principal_Residence,CashOut_Refinance,Conventional,0.6051237753900119,2,Global outlier,True,False
80704,314.0,105000,2655000.0,37.327,24.82,Principal_Residence,CashOut_Refinance,Conventional,0.5831724434556522,3,Both (global + contextual),True,True
80716,208.0,645000,1175000.0,54.89,13.08,Principal_Residence,Home_Purchase,Conventional,0.507649584585248,1,Global outlier,True,False
80750,62.0,25000,115000.0,52.386,63.86,Principal_Residence,Home_Purchase,Conventional,0.5040970609754183,1,Global outlier,True,False
80755,115.0,345000,595000.0,78.353,14.67,Investment,Home_Purchase,Conventional,0.4724758932774375,2,Both (global + contextual),True,True
80768,71.0,175000,255000.0,68.898,58.42,Principal_Residence,CashOut_Refinance,Conventional,0.4286588214597947,0,Normal,False,False
80770,210.0,45000,375000.0,78.353,34.93,Principal_Residence,Refinance,Conventional,0.44477461298504456,0,Normal,False,False
80774,65.0,35000,375000.0,78.353,60.32,Principal_Residence,Home_Improvement,Conventional,0.43296420597730684,1,Contextual/local outlier,False,True
80796,134.0,125000,815000.0,74.823,9.85,Principal_Residence,CashOut_Refinance,Conventional,0.40131793899153995,0,Normal,False,False
80813,192.0,825000,1025000.0,80.0,24.19,Principal_Residence,Home_Purchase,Conventional,0.44893782467081034,0,Normal,False,False
80814,197.0,405000,1105000.0,77.13,28.54,Principal_Residence,Home_Improvement,Conventional,0.4390275504851973,0,Normal,False,False
80818,77.0,35000,485000.0,55.44,45.09,Principal_Residence,Home_Improvement,Conventional,0.47752570205987993,1,Global outlier,True,False
80833,95.0,3625000,5105000.0,71.0,16.82,Investment,Refinance,Conventional,0.6826576523191461,4,Both (global + contextual),True,True
80841,9.0,5000,375000.0,78.353,68.92,Principal_Residence,Refinance,FHA,0.4063056840578921,0,Normal,False,False
80843,47.0,205000,295000.0,68.966,56.63,Principal_Residence,CashOut_Refinance,Conventional,0.3762362595733711,0,Normal,False,False
80844,516.0,1195000,1495000.0,79.933,33.29,Principal_Residence,Home_Purchase,Conventional,0.5187806417624418,1,Global outlier,True,False
80851,26.0,175000,395000.0,78.353,31.98,Principal_Residence,Refinance,FHA,0.35245510172588523,0,Normal,False,False
80862,73.0,105000,285000.0,47.61,9.52,Principal_Residence,Refinance,Conventional,0.39158030622867745,0,Normal,False,False
80877,280.0,115000,775000.0,95.0,67.19,Principal_Residence,Home_Purchase,Conventional,0.4847894577172882,1,Global outlier,True,False
80915,95.0,325000,345000.0,78.353,20.27,Principal_Residence,Home_Purchase,Conventional,0.37228994521284176,0,Normal,False,False
80916,83.0,335000,335000.0,99.804,33.32,Principal_Residence,Home_Purchase,RHS_FSA,0.3943480250209862,0,Normal,False,False
80918,28.0,485000,1325000.0,78.353,83.06,Principal_Residence,CashOut_Refinance,Conventional,0.5207501103415638,1,Global outlier,True,False
80937,52.0,205000,375000.0,78.353,7.19,Principal_Residence,Home_Purchase,Conventional,0.4596819528920601,1,Global outlier,True,False
80949,34.0,5000,155000.0,82.288,11.4,Principal_Residence,Home_Improvement,Conventional,0.4784925060616886,1,Global outlier,True,False
80973,280.0,175000,235000.0,75.0,38.15,Investment,Home_Purchase,Conventional,0.3793565409805295,0,Normal,False,False
80986,122.0,55000,375000.0,78.353,6.29,Principal_Residence,CashOut_Refinance,Conventional,0.37540133097503064,0,Normal,False,False
80990,58.0,185000,375000.0,73.359,12.54,Principal_Residence,Home_Improvement,Conventional,0.35093267534677763,0,Normal,False,False
81000,95.0,195000,605000.0,78.353,36.39,Principal_Residence,Home_Improvement,Conventional,0.3596489911736219,0,Normal,False,False
81014,36.0,85000,85000.0,97.0,4.42,Principal_Residence,Home_Purchase,Conventional,0.46045422222748794,0,Normal,False,False
81017,95.0,115000,145000.0,78.353,6.99,Principal_Residence,CashOut_Refinance,Conventional,0.36218552915963725,0,Normal,False,False
81030,255.0,25000,225000.0,11.112,31.52,Principal_Residence,Home_Improvement,Conventional,0.4877937749900624,1,Contextual/local outlier,False,True
81031,383.0,455000,975000.0,46.392,5.18,Principal_Residence,Home_Improvement,Conventional,0.4873522946199957,1,Global outlier,True,False
81032,50.0,205000,555000.0,38.0,6.95,Principal_Residence,CashOut_Refinance,Conventional,0.4450509071502016,0,Normal,False,False
81038,340.0,375000,2205000.0,89.068,43.17,Principal_Residence,Home_Improvement,Conventional,0.5466754276717837,2,Global outlier,True,False
81048,95.0,1375000,1905000.0,72.5,34.02,Investment,Home_Purchase,Conventional,0.5889489083489463,2,Global outlier,True,False
81066,56.0,125000,375000.0,78.353,32.02,Principal_Residence,CashOut_Refinance,FHA,0.3466646706446485,0,Normal,False,False
81076,79.0,75000,1125000.0,30.546,14.39,Principal_Residence,Home_Improvement,Conventional,0.48293554383433446,1,Global outlier,True,False
81087,360.0,1105000,1385000.0,80.0,39.6,Principal_Residence,Home_Purchase,Conventional,0.48412827243490675,1,Global outlier,True,False
81096,138.0,205000,575000.0,35.175,21.21,Principal_Residence,CashOut_Refinance,Conventional,0.4403620881365497,0,Normal,False,False
81109,36.0,75000,75000.0,95.0,0.0,Principal_Residence,Home_Purchase,Conventional,0.5389597690108607,2,Global outlier,True,False
81112,120.0,55000,375000.0,78.353,0.0,Second_Residence,Other,Conventional,0.5194307554578869,1,Global outlier,True,False
81121,11.0,105000,1205000.0,33.333,53.54,Investment,CashOut_Refinance,Conventional,0.4761805368671722,1,Contextual/local outlier,False,True
81123,232.0,105000,1065000.0,68.98,58.21,Principal_Residence,Home_Improvement,Conventional,0.42875927942027015,0,Normal,False,False
81137,95.0,815000,1555000.0,52.09,76.99,Investment,CashOut_Refinance,Conventional,0.5205410625619925,1,Global outlier,True,False
81146,95.0,205000,205000.0,78.353,78.04,Principal_Residence,Home_Purchase,FHA,0.3829258251762846,0,Normal,False,False
81171,420.0,805000,1155000.0,70.0,14.72,Principal_Residence,Refinance,Conventional,0.48699038417017587,1,Global outlier,True,False
81186,61.0,115000,955000.0,11.69,29.54,Principal_Residence,Refinance,Conventional,0.5452621275661603,1,Global outlier,True,False
81199,553.0,1845000,2305000.0,80.0,26.79,Principal_Residence,Home_Purchase,Conventional,0.6042503195487886,2,Global outlier,True,False
