kmeans_cluster,income,loan_amount,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,derived_race,loan_purpose,occupancy_type,action_taken,_approved,anomaly_votes,iso_score,tract_minority_population_percent
3,62.0,305000,375000.0,78.353,Unknown,Black or African American,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3655842999650418,67.68
3,66.0,305000,435000.0,69.768,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3771600530028733,46.23
6,82.0,505000,625000.0,80.0,>60%,White,Other,Principal_Residence,Originated,1.0,0,0.45101997058465976,22.17
3,179.0,575000,695000.0,83.173,20%-<30%,Black or African American,Refinance,Principal_Residence,Originated,1.0,0,0.4319191347004891,63.57
3,46.0,405000,375000.0,78.353,Exempt,White,Refinance,Principal_Residence,Withdrawn,,0,0.37496657543072387,26.64
3,154.0,355000,445000.0,80.0,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.35669585941915294,26.05
0,87.0,175000,275000.0,65.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3622716396921451,13.88
3,86.0,125000,225000.0,55.556,30%-<36%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.36592049977114144,30.73
0,58.0,195000,195000.0,78.353,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3571554335298501,22.26
6,145.0,215000,595000.0,35.893,50%-60%,White,Refinance,Principal_Residence,Denied,0.0,0,0.49033676558171463,92.88
5,83.0,75000,165000.0,81.4,20%-<30%,Race Not Available,Home_Improvement,Principal_Residence,Originated,1.0,0,0.35580989055382634,13.15
2,126.0,75000,375000.0,78.353,Unknown,White,CashOut_Refinance,Investment,Withdrawn,,0,0.36337236266306094,26.28
0,18.0,65000,105000.0,78.353,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3781094636032943,8.38
3,54.0,205000,245000.0,80.0,43%-<50%,Black or African American,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.39503299424508803,92.24
0,112.0,445000,555000.0,80.0,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3643644012583687,22.28
5,131.0,125000,2305000.0,21.09,43%-<50%,White,Other,Principal_Residence,Originated,1.0,0,0.5250089146227594,42.69
0,95.0,195000,195000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3604707226956841,7.97
4,57.0,35000,45000.0,86.743,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4098759979959622,26.26
0,95.0,105000,145000.0,69.444,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.3898311175172023,78.13
2,95.0,2375000,375000.0,78.353,Exempt,Race Not Available,Home_Purchase,Investment,Denied,0.0,0,0.5193497164433529,20.3
1,4065.0,11005000,18955000.0,58.047,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,3,0.7533599270290964,20.33
0,300.0,805000,955000.0,84.99,20%-<30%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,1,0.46891367123545347,37.81
0,153.0,775000,965000.0,80.0,36%-<43%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4426626258090398,64.85
1,777.0,335000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Investment,Withdrawn,,0,0.4538299605126114,57.18
3,93.0,445000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3834086878154333,58.68
2,144.0,295000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Investment,Withdrawn,,0,0.3994035264363995,33.51
0,128.0,455000,465000.0,78.353,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3706485231834669,55.12
6,87.0,505000,515000.0,96.5,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.444812946863381,98.44
5,70.0,15000,305000.0,85.77880184,36%-<43%,Race Not Available,Other,Principal_Residence,Approved_NotAccepted,,0,0.4180747368708519,79.19
3,241.0,655000,855000.0,77.176,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4087296956638493,9.36
0,79.0,275000,275000.0,98.439,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.41260473161377614,8.79
3,110.0,155000,1005000.0,15.0,36%-<43%,White,Home_Improvement,Principal_Residence,Denied,0.0,1,0.5132076998671886,48.92
2,95.0,265000,405000.0,65.0,Unknown,Race Not Available,CashOut_Refinance,Investment,Denied,0.0,0,0.36013750209928236,47.37
1,1260.0,65000,375000.0,78.353,Exempt,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.4767341708531466,18.98
6,123.0,535000,515000.0,100.0,50%-60%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.41371449826247897,62.11
0,74.0,235000,295000.0,80.0,43%-<50%,Race Not Available,Home_Purchase,Second_Residence,Originated,1.0,0,0.365858990072553,75.93
2,209.0,305000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Withdrawn,,0,0.35475934224009964,25.26
5,95.0,115000,455000.0,78.353,Unknown,Race Not Available,NotApplicable,Principal_Residence,Purchased,,0,0.3597197140599511,32.31
0,156.0,555000,585000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4475376451001212,92.99
3,64.0,105000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.36298178019599925,56.77
6,91.0,355000,415000.0,87.831,>60%,Black or African American,Refinance,Principal_Residence,Denied,0.0,0,0.35547462767412463,30.28
0,263.0,455000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,,0,0.37892236282150876,17.75
0,109.0,395000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.372366289960638,17.14
2,148.0,365000,495000.0,75.0,36%-<43%,Race Not Available,Home_Purchase,Investment,Originated,1.0,0,0.3837278693292641,65.08
3,90.0,355000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.343027445887072,35.75
3,59.0,185000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.3515547370772239,41.47
3,139.0,825000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,,0,0.40809467884191947,22.57
0,112.0,645000,945000.0,68.342,43%-<50%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.44291053900394983,57.18
0,121.0,265000,265000.0,100.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3887730245689114,75.89
2,167.0,455000,375000.0,78.353,Unknown,Asian,CashOut_Refinance,Investment,Withdrawn,,0,0.4008419735691815,81.21
6,120.0,465000,815000.0,56.79,>60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4137770612746203,8.34
3,79.0,335000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,,0,0.3600606749042333,36.91
3,95.0,295000,305000.0,95.69,Unknown,Black or African American,Refinance,Principal_Residence,Approved_NotAccepted,,0,0.36408750427047754,53.39
2,95.0,515000,375000.0,78.353,Unknown,Race Not Available,Other,Investment,Withdrawn,,1,0.5294808854617643,0.0
5,100.0,25000,355000.0,62.679,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.36540668785258246,31.78
1,431.0,255000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.47161950360981053,18.28
5,122.0,65000,235000.0,80.0,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3717228394044722,61.85
0,106.0,315000,365000.0,85.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37129104380404954,44.72
3,200.0,335000,475000.0,69.979,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4238176407697672,11.18
6,154.0,595000,705000.0,85.0,50%-60%,Race Not Available,Home_Purchase,Principal_Residence,Denied,0.0,0,0.4827316940273402,39.43
2,105.0,275000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Investment,Withdrawn,,0,0.35581691563151946,42.79
1,533.0,1145000,1425000.0,80.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,2,0.5772105140441385,15.45
5,146.0,75000,625000.0,72.5,43%-<50%,Black or African American,Home_Improvement,Principal_Residence,Denied,0.0,0,0.3980295909685978,27.01
3,56.0,145000,245000.0,60.0,36%-<43%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.3837212354961875,34.91
0,95.0,425000,435000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.38989256804083855,78.23
1,303.0,725000,905000.0,80.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,1,0.47457306676200356,22.12
5,124.0,45000,555000.0,61.289,43%-<50%,White,Other,Principal_Residence,Originated,1.0,0,0.41774787321432283,25.47
0,66.0,285000,305000.0,41.575,Unknown,White,Home_Purchase,Principal_Residence,Preapproval_Approved_NotAccepted,,2,0.5509099958629071,0.0
5,167.0,65000,735000.0,68.904,20%-<30%,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.40737191818994045,27.22
3,95.0,145000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,,0,0.3601518747025113,30.26
6,37.0,125000,535000.0,23.36,>60%,White,Other,Principal_Residence,Originated,1.0,0,0.4703299605979974,26.12
0,178.0,275000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,,0,0.389974267378826,88.97
3,136.0,445000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Denied,0.0,0,0.377261790227442,53.66
5,132.0,55000,375000.0,69.32,43%-<50%,Black or African American,Home_Purchase,Second_Residence,Denied,0.0,0,0.43230602179261274,23.62
3,33.0,115000,185000.0,59.459,43%-<50%,Race Not Available,Refinance,Principal_Residence,Denied,0.0,0,0.39175403920816004,10.84
2,95.0,105000,295000.0,34.6,Unknown,Race Not Available,Refinance,Investment,Originated,1.0,0,0.4658488669541107,38.01
5,50.0,85000,265000.0,84.804,43%-<50%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.4408090545362883,47.97
5,186.0,85000,405000.0,79.876,30%-<36%,White,Other,Principal_Residence,Originated,1.0,0,0.3676800396518915,14.52
0,97.0,295000,305000.0,95.0,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.35922781351572364,43.89
0,78.0,365000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.38489064554030494,52.48
3,90.0,425000,755000.0,56.56,36%-<43%,Race Not Available,Refinance,Principal_Residence,Originated,1.0,0,0.45277296746304996,42.68
3,45.0,295000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.39117398779989987,83.51
0,181.0,115000,195000.0,60.0,36%-<43%,White,Home_Purchase,Second_Residence,Originated,1.0,0,0.3869841276024548,15.17
3,77.0,305000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3787774400206217,74.02
0,95.0,265000,265000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.35442571740223605,27.85
0,62.0,235000,295000.0,80.0,36%-<43%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37089490009264287,68.84
0,60.0,265000,355000.0,75.0,43%-<50%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3903994950542141,82.87
3,77.0,55000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,,0,0.36062128537979005,46.04
0,29.0,505000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.4984754532512043,18.67
3,166.0,515000,865000.0,60.0,30%-<36%,Race Not Available,Refinance,Principal_Residence,Originated,1.0,0,0.4104498940342319,13.1
0,177.0,605000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3711048666197214,16.35
5,228.0,35000,665000.0,84.708,30%-<36%,White,Other,Principal_Residence,Originated,1.0,0,0.43470269138887935,8.34
0,80.0,355000,345000.0,100.0,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.38679659319557863,61.6
6,0.0,645000,665000.0,97.0,>60%,White,Home_Purchase,Principal_Residence,Denied,0.0,2,0.5623217780624962,0.0
3,62.0,225000,275000.0,81.14,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.35461875775802004,26.02
0,30.0,95000,95000.0,101.499,20%-<30%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.40947158796714567,9.04
3,72.0,155000,375000.0,78.353,Unknown,Black or African American,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3856260385868303,92.59
0,74.0,255000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,1,0.5112235697272548,0.0
2,125.0,125000,175000.0,75.0,43%-<50%,White,Home_Purchase,Investment,Originated,1.0,0,0.37679641898447885,69.18
0,129.0,645000,875000.0,74.391,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4122363285216264,8.76
4,34.0,55000,55000.0,78.353,43%-<50%,American Indian or Alaska Native,Home_Purchase,Principal_Residence,Denied,0.0,0,0.4272183302958995,43.37
5,134.0,75000,375000.0,78.353,Unknown,White,Other,Principal_Residence,Withdrawn,,0,0.4140659257979481,18.14
5,90.0,105000,615000.0,66.575,36%-<43%,Race Not Available,Home_Improvement,Principal_Residence,Originated,1.0,0,0.3874327743873129,33.79
5,150.0,55000,295000.0,84.995,20%-<30%,White,Other,Principal_Residence,Originated,1.0,0,0.4131560700516947,11.69
3,42.0,225000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3660624548123832,34.42
3,70.0,155000,815000.0,18.491,43%-<50%,Race Not Available,Refinance,Principal_Residence,Denied,0.0,0,0.491627527555273,19.24
1,365.0,645000,1205000.0,53.933,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,1,0.5557870147723546,23.06
1,384.0,675000,865000.0,77.457,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4447832065489563,19.88
0,168.0,525000,375000.0,78.353,Unknown,Asian,Home_Purchase,Principal_Residence,Withdrawn,,0,0.41056982990994123,48.12
3,117.0,545000,675000.0,79.852,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4667838921500473,92.51
5,115.0,55000,375000.0,78.353,Unknown,Asian,Other,Principal_Residence,Denied,0.0,0,0.44989553453298314,81.34
1,1594.0,785000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Second_Residence,Withdrawn,,2,0.5811842099046033,15.35
3,110.0,295000,425000.0,70.0,30%-<36%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.37995629035413325,26.76
0,95.0,575000,625000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3830605955764703,6.73
4,22.0,45000,375000.0,78.353,Unknown,White,Other,Principal_Residence,Withdrawn,,0,0.361620856230582,33.18
3,97.0,425000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.3541551845362376,41.38
1,765.0,1015000,1265000.0,80.0,20%-<30%,Joint,Home_Purchase,Principal_Residence,Originated,1.0,1,0.5420903243755216,41.72
2,34.0,165000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Withdrawn,,0,0.36752912299642354,15.93
0,189.0,645000,765000.0,84.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.40758973262791914,8.61
3,120.0,325000,405000.0,80.0,36%-<43%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3634630789905193,71.55
3,81.0,105000,135000.0,80.0,43%-<50%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.37752688072269425,11.88
1,916.0,505000,375000.0,78.353,Unknown,White,Other,Principal_Residence,Incomplete,,0,0.47962250691175595,9.63
3,118.0,325000,465000.0,69.892,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4169890070730086,36.61
5,103.0,125000,435000.0,82.462,36%-<43%,White,Refinance,Principal_Residence,Originated,1.0,0,0.3984453470565286,6.44
0,95.0,315000,315000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.35867008644124193,19.12
3,105.0,235000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Incomplete,,0,0.38854924697047005,50.39
3,82.0,305000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.37482382848090806,72.34
0,39.0,175000,185000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3640641182566114,33.89
3,140.0,205000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.4109439396525963,14.16
0,98.0,235000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.4080730879046127,96.22
1,1937.0,355000,1275000.0,97.31,<20%,White,Home_Improvement,Principal_Residence,Denied,0.0,3,0.6037444007282368,31.17
0,134.0,375000,635000.0,59.52,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.39177703674959935,15.23
3,24.0,25000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,,1,0.4675827279172554,16.43
3,75.0,135000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.3452960973110935,15.42
0,44.0,165000,165000.0,78.353,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3642473484725461,24.78
2,95.0,65000,125000.0,51.18,Unknown,Race Not Available,Home_Purchase,Investment,Originated,1.0,1,0.5429524997203794,74.83
0,48.0,265000,325000.0,80.0,43%-<50%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3651087553953255,24.77
3,40.0,25000,255000.0,9.73,<20%,White,Refinance,Principal_Residence,Originated,1.0,0,0.48234290149353204,8.14
0,69.0,255000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,1,0.5118582753736273,0.0
0,291.0,525000,375000.0,78.353,Exempt,White,Home_Purchase,Second_Residence,Withdrawn,,0,0.40909082002152536,6.15
0,86.0,425000,435000.0,96.5,43%-<50%,Native Hawaiian or Other Pacific Islander,Home_Purchase,Principal_Residence,Approved_NotAccepted,,0,0.37672735754602016,50.3
4,68.0,85000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.39056842133093456,57.8
0,95.0,535000,565000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.38534619991195074,53.79
0,80.0,245000,355000.0,78.353,Unknown,American Indian or Alaska Native,Home_Purchase,Principal_Residence,Purchased,,0,0.35307296062746624,41.96
0,48.0,105000,115000.0,96.5,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3990701105580667,4.17
0,95.0,215000,225000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3812039416579327,81.72
0,206.0,365000,365000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Purchased,,0,0.3575579636044262,23.55
2,85.0,235000,315000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Purchased,,0,0.34547928743665735,32.81
0,153.0,645000,755000.0,85.7,43%-<50%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,,0,0.41951020164927344,10.72
3,70.0,215000,285000.0,73.944,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3645710907774729,36.82
2,39.0,115000,145000.0,85.0,43%-<50%,White,Home_Purchase,Investment,Originated,1.0,0,0.36708355139241616,43.51
3,272.0,445000,505000.0,90.0,20%-<30%,Black or African American,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.4395880156167442,70.93
3,176.0,275000,385000.0,71.053,20%-<30%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4235530629368826,22.92
0,64.0,245000,305000.0,80.0,36%-<43%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.41978906096183155,72.24
5,69.0,15000,255000.0,72.516,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,1.0,1,0.4837779296800824,50.65
6,0.0,285000,285000.0,98.189,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3943244703267986,23.95
0,35.0,95000,125000.0,75.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36428755743964825,30.68
